s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300087,c300202,c300210,c300228,c300236,c300244,c300251,c300269,c300277,c300285,c300293,c300301,c300319,c300327,c300335,c300343,c300350,c300368,c300376,c300400,c300418,c300426,c300442,c300459,c300467,c300475,c300483,c300491,c300509,c300517,c300525,c300533,c301,c301010,c301028,c301036,c301044,c301051,c301069,c301077,c302,c302018,c302026,c302034,c302042,c302059,c302067,c302075,c302083,c302109,c302117,c302125,c302133,c302141,c302158,c302166,c302174,c302182,c302190,c302208,c302216,c302224,c302232,c302240,c302257,c302265,c302273,c302303,c302315,c302323,c303,c303016,c303032,c303040,c303057,c303065,c303073,c303081,c303099,c303107,c303115,c304,c304014,c304022,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304220,c304303,c304311,c305,c305011,c305037,c305045,c305052,c305060,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305193,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306076,c307,c307017,c307025,c307033,c307041,c307058,c308,c308015,c308023,c308031,c308049,c308064,c308080,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309179,c309187,c309203,c309211,c309229,c309237,c309245,c309252,c309278,c309286,c309294,c309310,c309336,c309344,c309351,c309369,c309997
2013,703,17572,4668,916,0,35,13,43,0,303,0,40,0,0,22,0,0,0,0,22,9,210,0,36,15,0,0,15,0,83,70,0,0,0,0,0,0,0,0,0,0,0,107,0,56,0,9,22,19,0,546,0,0,0,0,0,0,0,0,109,0,0,74,0,56,0,0,0,0,133,0,0,0,0,0,74,0,0,0,101,41,0,0,0,41,0,0,0,0,0,0,986,77,0,32,150,0,14,71,64,43,200,0,144,0,0,0,13,179,0,54,32,0,0,0,0,0,0,0,22,0,0,0,0,465,0,0,32,433,0,0,0,0,0,0,0,0,0,1441,0,1441,0,0,0,0,112,0,30,56,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
2013,711,20201,1321,206,0,0,24,22,16,32,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,184,0,0,41,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,357,27,0,0,0,0,0,58,0,33,59,0,0,0,0,74,48,58,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,372,125,247,0,0,0,0,112,0,43,0,0,0,0,0,0,0,0,0,14,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,729,14038,1204,244,24,0,0,0,8,28,0,0,0,0,0,0,0,0,0,0,0,0,32,0,41,0,0,50,45,0,0,15,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,77,0,60,0,17,0,0,0,0,0,0,254,32,0,0,12,0,6,16,0,18,68,0,0,0,0,0,32,69,0,33,9,0,0,0,0,15,9,0,0,0,0,0,0,82,0,0,0,82,0,0,0,80,0,80,0,0,0,0,0,0,0,0,0,0,370,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,106,15,0,0,0,0,0,0,58,0,0,0,0,32,0
2013,737,21013,1657,371,0,0,147,62,6,41,0,0,0,0,17,0,0,0,0,0,0,0,19,10,0,21,0,10,0,26,0,12,0,0,0,0,0,0,0,0,0,0,42,0,0,0,20,22,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,0,0,0,0,0,0,565,13,0,0,0,0,142,107,82,0,72,0,13,55,0,0,13,68,0,134,0,0,64,0,0,0,0,47,23,0,0,0,0,57,0,0,21,36,0,0,0,62,62,0,0,0,0,292,292,0,0,0,0,0,29,0,18,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,745,14530,1771,144,0,0,22,0,0,0,0,22,0,0,18,0,0,0,27,0,0,0,22,0,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,38,73,0,40,0,84,0,433,0,0,0,0,0,0,0,0,0,0,0,217,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,129,0,0,0,0,0,0,131,26,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,65,0,103,9,0,0,0,0,41,0,0,0,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,292,0,0,0,0,0,303,0,105,0,0,0,16,27,38,0,0,0,0,56,0,0,0,0,0,24,0,0,0,0,0,38,0,0,0,0,0
2013,752,7557,1065,205,0,0,71,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,52,0,0,0,32,0,0,0,0,32,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,54,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,35,0,0,0,0,0,82,0,0,52,0,30,0,0,0,0,0,0,0,0,450,260,0,0,190,0,0,115,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
2013,760,25095,3673,480,0,0,118,35,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,43,0,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,975,0,0,0,0,0,0,325,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,145,0,0,0,95,0,57,0,0,43,0,15,0,0,0,0,119,0,168,35,0,0,0,0,43,0,90,0,0,0,0,0,100,0,0,0,0,100,0,0,90,0,0,0,90,0,979,0,791,188,0,0,0,407,39,0,173,0,0,28,0,19,130,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
2013,778,23972,5503,1493,0,0,137,36,76,108,0,0,0,0,57,36,0,0,0,0,0,323,133,0,0,35,81,123,0,0,0,47,99,0,0,0,0,28,111,49,0,15,125,0,0,0,0,23,0,102,1134,0,0,0,0,0,0,0,0,0,85,0,152,0,235,0,0,0,0,191,0,69,0,0,237,165,0,0,0,0,106,0,0,0,106,0,0,0,0,0,0,1025,151,0,0,0,0,71,273,0,0,153,0,97,75,0,0,77,127,0,328,0,0,0,0,0,125,0,22,133,0,49,0,0,118,0,0,0,74,11,32,0,0,0,0,0,0,0,650,0,650,0,0,0,0,525,0,0,49,0,0,0,34,35,0,0,0,0,95,27,0,0,0,0,49,15,0,0,0,0,0,0,0,0,0,221
2013,786,7056,616,431,0,0,24,0,0,24,0,0,0,0,0,32,0,0,0,0,0,282,0,0,0,47,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2013,794,6464,1214,148,0,0,12,10,19,23,0,0,0,0,39,0,0,0,0,0,0,0,0,0,10,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,63,0,0,34,14,0,0,0,0,0,0,0,63,0,63,0,0,0,0,0,0,0,0,361,89,0,0,0,0,88,74,14,0,30,0,0,0,0,0,13,53,0,238,30,0,0,0,0,0,4,28,175,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,16,0,43,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,802,8402,1522,102,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,0,0,0,0,0,0,0,25,57,12,0,0,0,0,0,19,0,0,0,0,0,0,0,26,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254
2013,356,12815,2767,102,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,1337,141,0,0,0,0,0,0,141,693,0,0,0,0,0,0,69,0,0,54,0,0,0,0,0,119,0,119,0,0,260,0,260,0,0,0,0,0,0,0,0,587,113,0,0,0,0,130,0,0,0,56,0,84,139,0,0,0,65,0,58,0,0,0,0,0,0,0,0,11,0,48,0,0,52,0,0,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,48,26,37,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,364,5524,1399,429,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,119,121,0,0,0,0,0,0,0,0,28,95,0,0,0,0,0,0,0,0,0,76,0,0,76,0,0,0,0,316,0,0,0,0,0,0,0,0,58,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,52,89,0,43,0,15,0,0,0,0,0,30,292,56,56,0,0,19,0,0,22,0,26,19,39,0,0,0,0,54,0,78,0,0,48,0,0,0,0,0,30,0,0,0,0,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0
2013,372,8130,1089,247,0,0,86,0,43,48,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,24,0,0,28,0,0,0,0,0,0,0,0,0,0,78,0,43,35,0,0,0,0,256,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,84,88,0,88,0,0,0,0,0,0,0,0,221,24,0,0,0,24,0,0,15,0,25,0,0,34,0,0,37,63,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,86,42,44,0,0,0,43,0,0,0,43,0,0,39,35,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,380,12243,2535,498,0,103,24,52,5,0,0,0,0,15,15,0,0,0,0,0,0,83,89,19,54,0,26,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,52,0,0,0,52,0,0,0,0,0,0,485,154,0,0,0,0,67,19,8,0,23,0,27,14,0,0,49,125,0,134,43,0,0,0,22,0,0,4,65,0,0,0,0,233,0,0,164,69,0,0,0,0,0,0,0,0,0,727,0,477,0,0,0,251,329,14,129,41,0,0,0,0,22,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,63
2013,398,14345,2117,217,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,25,0,0,0,0,0,0,43,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,237,0,0,28,0,166,34,0,206,0,0,0,0,0,0,0,0,0,602,0,0,0,0,368,22,28,0,75,90,19,0,0,0,0,0,0,0,0,0,0,433,433,0,0,0,0,0,0,0,0,0,0,0,173,65,0,0,31,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,406,12576,1303,333,0,104,0,97,32,0,0,24,0,0,0,0,0,0,0,0,0,0,26,0,40,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,126,262,159,0,0,19,0,14,12,0,0,0,0,0,0,0,0,0,58,0,76,0,0,0,0,0,0,0,21,43,0,11,0,0,78,0,0,0,78,0,0,0,260,260,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,414,7084,1521,173,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,22,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,195,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,30,0,0,0,0,0,0,0,0,26,0,39,32,54,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,115,0,0,45,69,0,0,0,0,0,0,0,0,0,312,0,182,0,0,0,130,238,26,52,45,0,11,0,0,32,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,39,0,0
2013,422,19990,6556,758,0,0,0,0,0,282,0,108,0,32,238,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3152,520,0,0,0,0,0,0,0,1300,0,0,260,0,0,108,0,0,0,43,0,76,0,0,0,390,0,390,0,65,217,0,217,0,0,0,0,0,0,0,0,383,26,0,0,0,0,48,0,0,0,54,0,30,43,0,0,0,182,0,141,87,0,0,0,0,0,0,0,54,0,0,0,0,95,0,0,0,35,0,61,0,0,0,0,0,0,0,1170,0,1083,0,0,0,87,639,0,52,0,0,39,0,0,217,0,0,0,0,0,0,0,80,0,0,43,208,0,0,0,0,0,0,0,0,0,0
2013,430,12041,1621,461,0,0,0,0,22,26,0,108,0,0,152,0,0,0,0,0,0,0,0,13,17,0,0,0,22,0,0,58,43,0,0,0,0,0,0,0,0,0,106,0,0,106,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,141,0,0,0,0,0,0,93,0,0,0,0,40,0,0,0,9,0,218,35,0,0,0,0,4,54,94,30,0,0,0,0,45,0,0,15,30,0,0,0,0,0,0,0,0,0,89,0,89,0,0,0,0,275,0,110,0,39,9,13,0,54,0,0,0,0,0,0,0,0,0,0,0,26,9,0,0,0,0,15,0,0,0,0
2013,448,10587,1047,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,72,0,42,0,0,0,0,229,0,116,54,41,0,0,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,110,0,47,0,63,0,0,0,0,0,0,291,40,0,0,0,21,54,0,0,0,55,0,53,0,0,0,13,55,0,74,0,0,0,0,0,0,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,19,0,0,0,0
2013,455,6117,1405,114,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,58,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,33,420,0,0,104,0,0,0,0,0,78,0,0,43,0,153,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,28,0,0,0,28,0,0,0,0,0,0,467,13,0,0,0,0,114,90,0,0,0,0,0,200,0,0,50,0,0,70,0,0,0,0,0,39,0,31,0,0,0,0,0,50,0,0,50,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,158,0,0,56,0,4,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,463,13225,2587,236,0,0,0,0,58,0,0,0,0,0,28,0,0,0,31,0,0,28,26,0,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,54,0,0,144,0,0,0,0,0,1027,37,0,0,106,16,36,122,30,0,312,0,157,0,0,0,87,124,0,37,0,0,0,0,0,0,0,37,0,0,0,0,0,95,95,0,0,0,0,0,0,156,156,0,0,0,0,715,0,611,35,0,0,69,105,0,0,0,0,0,0,0,0,0,81,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,471,37113,4067,663,0,0,0,108,106,68,0,22,0,14,0,0,0,0,0,0,0,32,28,0,26,0,0,0,0,0,0,0,208,0,0,0,0,0,17,32,0,0,119,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,111,0,0,0,0,171,1842,153,0,0,53,32,82,67,33,62,492,221,0,269,0,201,13,0,162,334,37,0,0,0,0,100,0,12,185,0,0,0,0,96,0,0,32,16,48,0,0,0,0,0,0,0,0,461,0,379,0,0,0,82,268,0,0,76,0,0,0,0,22,0,0,0,0,15,29,0,0,30,0,30,30,0,0,35,0,0,0,0,0,0,0
2013,489,19436,3522,654,0,0,35,0,0,0,0,11,0,0,0,40,0,0,0,0,0,112,225,0,46,0,0,0,69,0,90,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,930,222,0,0,263,0,0,93,0,0,0,0,36,0,92,0,0,29,0,0,0,0,114,0,0,0,0,80,0,0,85,0,0,0,0,41,0,0,0,0,44,220,20,0,0,0,0,0,0,0,45,0,0,65,0,0,0,0,41,50,171,0,0,56,0,0,19,0,0,96,0,0,0,0,47,0,0,0,47,0,0,0,54,0,54,0,0,0,1252,0,505,653,0,0,94,108,0,0,0,0,0,0,22,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0
2013,497,10872,776,45,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,28,12,0,0,0,0,14,0,0,0,25,0,0,48,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,260,256,0,0,0,17,32,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,505,14536,2556,177,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,28,0,22,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,71,0,67,0,58,0,0,0,0,0,0,0,0,151,0,0,151,0,0,0,0,0,0,0,50,0,0,0,0,11,39,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,9,0,54,0,0,0,0,0,28,0,0,11,17,0,0,0,0,0,0,0,0,0,1677,0,1365,130,0,0,182,67,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
2013,513,14352,1890,239,0,0,0,34,0,22,54,0,0,0,15,0,0,0,0,22,0,0,0,0,17,0,0,20,0,0,0,55,0,0,0,0,0,0,0,0,0,0,142,42,0,0,0,75,26,0,496,281,82,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,92,0,0,92,0,0,0,0,0,0,0,532,23,0,0,0,35,0,141,63,0,102,0,0,0,0,58,27,82,0,59,0,21,0,38,0,0,0,0,0,0,0,0,0,74,0,0,0,26,48,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,170,56,17,0,0,0,0,19,0,0,32,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
2013,521,17539,1848,215,0,0,22,0,15,73,32,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,562,57,0,0,11,0,73,24,0,18,29,0,95,56,0,86,40,71,0,169,0,0,0,0,0,28,0,66,75,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,526,0,432,0,24,0,70,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,65,0,130
2013,539,26192,4160,562,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,146,0,37,0,0,0,43,97,0,0,0,0,0,0,0,0,13,65,0,65,0,0,0,0,0,1375,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,888,314,0,0,12,0,57,60,0,0,166,0,96,0,0,0,77,106,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,541,0,0,0,22,686,0,151,126,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,21,0,128,0,0,0,0,0,0,0
2013,547,15819,2373,388,0,0,28,36,0,0,0,0,0,0,17,0,0,0,0,0,0,0,38,39,0,0,0,0,0,0,0,33,40,0,0,101,0,0,0,0,0,56,123,0,0,0,0,15,0,108,884,0,0,0,0,0,0,0,0,363,0,0,180,0,232,0,0,27,0,61,0,0,0,0,0,0,0,0,0,22,61,0,0,0,61,0,0,0,0,0,0,429,97,0,0,65,9,0,50,0,0,35,0,39,0,0,80,26,28,0,87,0,0,0,44,0,0,0,43,0,0,0,0,0,42,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,32,0,0,0,0,0,72,24,0,64,0,0,26,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,554,25057,5730,286,0,0,87,26,0,0,0,0,0,0,0,0,0,0,0,43,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3028,499,186,0,0,0,0,0,1615,81,64,0,0,0,137,0,0,0,86,86,0,0,0,0,0,0,0,273,0,0,45,0,0,0,0,0,45,0,0,0,0,602,72,0,0,26,15,35,0,93,0,0,0,43,119,0,199,0,0,0,48,0,0,0,0,0,0,0,0,0,0,48,0,0,163,0,61,0,80,22,0,0,0,0,0,0,0,0,1194,0,1103,0,91,0,0,365,130,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,17,0,0,0,0
2013,562,20152,3879,1279,0,0,67,45,232,0,0,44,0,0,49,0,0,21,0,0,0,184,88,0,38,0,0,0,0,0,0,18,103,0,0,0,59,0,65,266,0,0,64,0,0,0,0,64,0,0,213,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,34,58,0,0,0,0,0,0,1310,140,0,0,42,64,165,0,0,53,64,0,57,205,0,0,410,109,0,36,15,0,0,0,0,0,0,22,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,705,0,216,489,0,0,0,147,0,0,0,0,0,17,0,0,43,0,0,0,32,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,570,24502,2676,343,0,0,0,14,4,54,0,18,0,0,177,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,14,0,0,0,0,0,0,0,35,0,0,29,0,0,0,0,0,0,95,0,0,0,95,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,1908,0,1406,122,188,0,192,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,90,0,0,0,0,54
2013,588,5273,882,241,0,0,58,0,6,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,40,89,0,0,0,0,0,435,53,0,0,0,53,6,0,101,0,0,0,169,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,596,25004,3474,283,11,34,0,26,48,0,0,0,0,11,0,0,0,0,0,0,0,26,43,0,69,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,62,0,43,0,0,0,0,18,2336,433,0,0,0,0,0,0,0,152,0,0,566,130,365,87,0,0,0,262,0,0,0,0,0,0,0,276,0,65,108,0,0,0,0,0,0,0,0,0,108,495,67,0,0,26,0,7,102,0,0,62,0,31,0,0,32,71,98,0,47,8,0,0,0,0,39,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,43,0,0,0,0,0,32,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0
2013,604,20046,2521,430,10,0,40,11,48,0,0,0,15,0,13,0,0,0,0,0,0,0,34,65,11,0,0,0,0,26,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,34,0,0,0,0,0,0,0,0,0,0,68,0,0,22,0,0,0,32,0,76,0,0,0,64,0,0,0,0,105,0,0,0,105,0,0,0,0,0,0,527,95,0,0,0,17,75,21,5,0,88,0,64,0,0,0,105,55,0,111,10,0,0,80,0,0,0,22,0,0,0,0,0,280,0,0,0,252,0,28,0,0,0,0,0,0,0,772,0,437,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
